Fiscal_Year,Query_Run,Customer,SubCustomer,AnnualSubCustomerVendorRank,ContractorDisplayName,ParentID,JointVenture,SumOfobligatedAmount,SumOfnumberOfActions,WarningFlag
2013,59:34.8,State and IAP,State,0,054045922^!,54045922,NULL,6431159.84,10,1
2013,59:34.8,State and IAP,State,66,TETRA TECH^,TETRA TECH,0,6388309.28,18,0
2013,59:34.8,State and IAP,USAID,0,171898732^!,171898732,NULL,6386529.89,17,1
2013,59:34.8,State and IAP,State,0,801690934^!,801690934,NULL,6378224.9,13,1
2013,59:34.8,State and IAP,USAID,0,721493120^!,721493120,NULL,6227193,1,1
2013,59:34.8,State and IAP,State,0,960336873^!,960336873,NULL,6195257.63,5,1
2013,59:34.8,State and IAP,State,0,096694591^!,96694591,NULL,6144442.32,9,1
2013,59:34.8,State and IAP,State,67,IRON BOW TECHNOLOGIES^,IRON BOW TECHNOLOGIES,0,6125334.52,257,0
2013,59:34.8,State and IAP,State,0,067203930^!,67203930,NULL,6110118.22,29,1
2013,59:34.8,State and IAP,State,0,361169472^!,361169472,NULL,6052779.8,13,1
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,192784986^!,192784986,NULL,6000000,1,1
2013,59:34.8,State and IAP,State,0,829871404^!,829871404,NULL,5995858.72,1,1
2013,59:34.8,State and IAP,USAID,0,967284469^!,967284469,NULL,5950000,2,1
2013,59:34.8,State and IAP,State,68,ALLIED TECHNOLOGY GROUP^,ALLIED TECHNOLOGY GROUP,0,5919825.07,15,0
2013,59:34.8,State and IAP,USAID,44,THE ASIA FOUNDATION^,THE ASIA FOUNDATION,0,5874137,1,0
2013,59:34.8,State and IAP,USAID,45,FUTURES GROUP INTERNATIONAL^,FUTURES GROUP INTERNATIONAL,0,5662786.33,15,0
2013,59:34.8,State and IAP,USAID,46,NEXANT^,NEXANT,0,5570400.28,4,0
2013,59:34.8,State and IAP,State,69,Reed Elsevier,Reed Elsevier,0,5448044.65,9,0
2013,59:34.8,State and IAP,State,70,ACTIONET^,ACTIONET,0,5388914.23,38,0
2013,59:34.8,State and IAP,USAID,0,144344947^!,144344947,NULL,5300049,10,1
2013,59:34.8,State and IAP,State,71,PAL TECH^,PAL TECH,0,5260439.68,17,0
2013,59:34.8,State and IAP,State,72,Hewlett-Packard,HEWLETT PACKARD,0,5215984.72,79,0
2013,59:34.8,State and IAP,USAID,47,RIGHT TO CARE^,RIGHT TO CARE,0,5215094.45,2,0
2013,59:34.8,State and IAP,USAID,0,793475109^!,793475109,NULL,5114844.6,8,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,198236437^!,198236437,NULL,5097032.68,1,1
2013,59:34.8,State and IAP,State,73,Dell,DELL,0,4878419.41,73,0
2013,59:34.8,State and IAP,USAID,0,941522831^!,941522831,NULL,4789381,7,1
2013,59:34.8,State and IAP,USAID,48,PARSONS^,PARSONS,0,4747619.27,5,0
2013,59:34.8,State and IAP,State,74,EOD TECHNOLOGY^,EOD TECHNOLOGY,0,4705435.99,11,0
2013,59:34.8,State and IAP,State,75,Mythics,MYTHICS,0,4691666.95,41,0
2013,59:34.8,State and IAP,State,76,KBR,KELLOGG BROWN & ROOT,0,4628550.64,2,0
2013,59:34.8,State and IAP,State,77,MITRE,THE MITRE,0,4480749.31,14,0
2013,59:34.8,State and IAP,USAID,0,072648579^!,72648579,NULL,4427550,3,1
2013,59:34.8,State and IAP,State,78,NANA DEVELOPMENT CORP^!,NANA DEVELOPMENT CORP,0,4421370.97,10,1
2013,59:34.8,State and IAP,USAID,0,091340943^!,91340943,NULL,4382923.48,4,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,1,MATHEMATICA^,MATHEMATICA,0,4288611.94,18,0
2013,59:34.8,State and IAP,USAID,0,006253835^!,6253835,NULL,4171845,2,1
2013,59:34.8,State and IAP,USAID,0,800127859^!,800127859,NULL,4104973.92,2,1
2013,59:34.8,State and IAP,USAID,0,094788937^!,94788937,NULL,4000000,1,1
2013,59:34.8,State and IAP,USAID,0,114391543^!,114391543,NULL,3983033.14,14,1
2013,59:34.8,State and IAP,USAID,0,623667503^!,623667503,NULL,3940608.85,34,1
2013,59:34.8,State and IAP,USAID,49,STATE UNIVERSITY OF NEW YORK^,STATE UNIVERSITY OF NEW YORK,0,3881236.28,3,0
2013,59:34.8,State and IAP,State,79,TUTOR PERINI^,TUTOR PERINI,0,3860542,3,0
2013,59:34.8,State and IAP,USAID,0,101163731^!,101163731,NULL,3823441.79,6,1
2013,59:34.8,State and IAP,USAID,50,FRAMACO INTERNATIONAL^,FRAMACO INTERNATIONAL,0,3785866.72,4,0
2013,59:34.8,State and IAP,State,80,BAE SYSTEMS^,BAE SYSTEMS,0,3699958.05,78,0
2013,59:34.8,State and IAP,State,81,MMI COMPANIES^,MMI COMPANIES,0,3677539.39,51,0
2013,59:34.8,State and IAP,USAID,51,BAYER^,BAYER,0,3636327.1,2,0
2013,59:34.8,State and IAP,USAID,52,"IZHAR Construction Pvt, Ltd^","IZHAR Construction Pvt, Ltd",0,3624136,1,0
2013,59:34.8,State and IAP,State,82,EC AMERICA^,EC AMERICA,0,3551593.05,65,0
2013,59:34.8,State and IAP,USAID,0,199331781^!,199331781,NULL,3544134.24,8,1
2013,59:34.8,State and IAP,State,83,Booz Allen Hamilton,BOOZ ALLEN HAMILTON,0,3478782.95,21,0
2013,59:34.8,State and IAP,State,84,CATAPULT TECHNOLOGY^,CATAPULT TECHNOLOGY,0,3477812.49,6,0
2013,59:34.8,State and IAP,USAID,0,184033744^!,184033744,NULL,3476177.61,25,1
2013,59:34.8,State and IAP,USAID,0,807521521^!,807521521,NULL,3371926.4,12,1
2013,59:34.8,State and IAP,USAID,53,Indonesian International Education Foundation (IIEF)^,Indonesian International Education Foundation (IIEF),0,3340356,3,0
2013,59:34.8,State and IAP,USAID,0,787983175^!,787983175,NULL,3336005.79,3,1
2013,59:34.8,State and IAP,State,85,AS&E,American Science & Engineering,0,3299999.01,4,0
2013,59:34.8,State and IAP,USAID,54,NATIONAL CENTER FOR STATE COUR^,NATIONAL CENTER FOR STATE COUR,0,3296957.06,3,0
2013,59:34.8,State and IAP,State,86,DLT,DLT SOLUTIONS,0,3257695.73,58,0
2013,59:34.8,State and IAP,USAID,0,602539111^!,602539111,NULL,3241167.39,6,1
2013,59:34.8,State and IAP,USAID,0,796425853^!,796425853,NULL,3230684.57,5,1
2013,59:34.8,State and IAP,State,87,Scientific Research Corporation,SCIENTIFIC RESEARCH,0,3200714.99,7,0
2013,59:34.8,State and IAP,USAID,0,072129919^!,72129919,NULL,3185042,2,1
2013,59:34.8,State and IAP,USAID,0,014974096^!,14974096,NULL,3177810.72,9,1
2013,59:34.8,State and IAP,State,88,IMMIXGROUP,IMMIXGROUP,0,3163753.91,40,0
2013,59:34.8,State and IAP,USAID,55,AP Moller Maersk,AP Moller MAERSK,0,3158516.53,60,0
2013,59:34.8,State and IAP,USAID,56,CDW^,CDW,0,3079678.39,41,0
2013,59:34.8,State and IAP,USAID,57,CASALS & ASSOCIATES^,CASALS & ASSOCIATES,0,3016757.14,7,0
2013,59:34.8,State and IAP,USAID,0,721473320^!,721473320,NULL,3000000,1,1
2013,59:34.8,State and IAP,USAID,0,808262042^!,808262042,NULL,2956250,1,1
2013,59:34.8,State and IAP,USAID,0,141611272^!,141611272,NULL,2950515.87,19,1
2013,59:34.8,State and IAP,USAID,0,090643271^!,90643271,NULL,2942388.16,18,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,941533911^!,941533911,NULL,2936469.98,13,1
2013,59:34.8,State and IAP,State,89,DESIGN STAFFING^,DESIGN STAFFING,0,2914493.22,4,0
2013,59:34.8,State and IAP,USAID,58,Booz Allen Hamilton,BOOZ ALLEN HAMILTON,0,2896896.16,15,0
2013,59:34.8,State and IAP,USAID,0,845999668^!,845999668,NULL,2812124,4,1
2013,59:34.8,State and IAP,State,90,iGOV^,iGOV,0,2759768.63,9,0
2013,59:34.8,State and IAP,State,91,CIVILIAN POLICE INTERNATIONAL^,CIVILIAN POLICE INTERNATIONAL,0,2726786.87,6,0
2013,59:34.8,State and IAP,USAID,0,148069540^!,148069540,NULL,2710845,6,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,2,Computer Sciences Corp.,COMPUTER SCIENCES,0,2690234.87,14,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,246375240^!,246375240,NULL,2655157.49,12,1
2013,59:34.8,State and IAP,State,92,URS^,URS,0,2597723.46,25,0
2013,59:34.8,State and IAP,PEACE CORPS,0,183217926^!,183217926,NULL,2594050.17,19,1
2013,59:34.8,State and IAP,State,93,NOBLIS^,NOBLIS,0,2584097.99,7,0
2013,59:34.8,State and IAP,USAID,59,INTERNATIONAL FOUNDATION FOR E^,INTERNATIONAL FOUNDATION FOR E,0,2475000,4,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,602889508^!,602889508,NULL,2436640,4,1
2013,59:34.8,State and IAP,State,94,HERMAN MILLER^,HERMAN MILLER,0,2404620.71,212,0
2013,59:34.8,State and IAP,USAID,0,194014775^!,194014775,NULL,2329051.28,4,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,3,TETRA TECH^,TETRA TECH,0,2251642.45,1,0
2013,59:34.8,State and IAP,USAID,0,167032239^!,167032239,NULL,2241380.23,17,1
2013,59:34.8,State and IAP,USAID,60,MASHRIQ ENGINEERING CONSTRUCTION COMPANY^,MASHRIQ ENGINEERING CONSTRUCTION COMPANY,0,2237218.82,4,0
2013,59:34.8,State and IAP,USAID,61,GLOBECOMM SYSTEMS^,GLOBECOMM SYSTEMS,0,2220043,7,0
2013,59:34.8,State and IAP,USAID,0,012994567^!,12994567,NULL,2217327.61,4,1
2013,59:34.8,State and IAP,State,95,MICROTECHNOLOGIES^,MICROTECHNOLOGIES,0,2203398.3,27,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,613831580^!,613831580,NULL,2179236.1,5,1
2013,59:34.8,State and IAP,USAID,0,059493648^!,59493648,NULL,2099656.44,1,1
2013,59:34.8,State and IAP,State,96,HAMILTON PRODUCTS^,HAMILTON PRODUCTS,0,2085475.94,43,0
2013,59:34.8,State and IAP,USAID,62,AGES CONSULTANTS^,AGES CONSULTANTS,0,2050000,10,0
2013,59:34.8,State and IAP,USAID,63,MITRE,THE MITRE,0,2039715.88,8,0
2013,59:34.8,State and IAP,USAID,0,006979509^!,6979509,NULL,2016086.36,32,1
2013,59:34.8,State and IAP,USAID,0,012200585^!,12200585,NULL,2013951,5,1
2013,59:34.8,State and IAP,USAID,0,780310509^!,780310509,NULL,2013817,1,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,069512291^!,69512291,NULL,2011299.3,11,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,167141329^!,167141329,NULL,2010209.52,2,1
2013,59:34.8,State and IAP,USAID,0,156780512^!,156780512,NULL,2000000,1,1
2013,59:34.8,State and IAP,USAID,0,039318308^!,39318308,NULL,2000000,1,1
2013,59:34.8,State and IAP,USAID,0,801156159^!,801156159,NULL,2000000,2,1
2013,59:34.8,State and IAP,USAID,64,URBAN INSTITUTE^,URBAN INSTITUTE,0,1996299.61,4,0
2013,59:34.8,State and IAP,State,97,NIBS^,NIBS,0,1994295.97,6,0
2013,59:34.8,State and IAP,State,98,TRANSPORTATION DISPLAYSORP^,TRANSPORTATION DISPLAYSORP,0,1984579,1,0
2013,59:34.8,State and IAP,USAID,0,143047319^!,143047319,NULL,1983023.54,15,1
2013,59:34.8,State and IAP,USAID,0,177053522^!,177053522,NULL,1978427.1,17,1
2013,59:34.8,State and IAP,USAID,0,195773598^!,195773598,NULL,1975674,11,1
2013,59:34.8,State and IAP,USAID,0,785086997^!,785086997,NULL,1967001.6,2,1
2013,59:34.8,State and IAP,State,99,MEGGITT CORP USA^,MEGGITT CORP USA,0,1940857,4,0
2013,59:34.8,State and IAP,USAID,0,144293636^!,144293636,NULL,1929465.45,8,1
2013,59:34.8,State and IAP,State,100,CANON^,CANON,0,1917456.69,20,0
2013,59:34.8,State and IAP,USAID,0,851265553^!,851265553,NULL,1905561,1,1
2013,59:34.8,State and IAP,USAID,0,151288037^!,151288037,NULL,1883958.16,6,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,020345075^!,20345075,NULL,1866379,1,1
2013,59:34.8,State and IAP,USAID,0,829427819^!,829427819,NULL,1835981,4,1
2013,59:34.8,State and IAP,USAID,0,645521902^!,645521902,NULL,1826569,3,1
2013,59:34.8,State and IAP,USAID,0,105649912^!,105649912,NULL,1825000,2,1
2013,59:34.8,State and IAP,USAID,0,145244211^!,145244211,NULL,1790000,2,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,018510309^!,18510309,NULL,1736781.17,14,1
2013,59:34.8,State and IAP,USAID,0,871480745^!,871480745,NULL,1728230,3,1
2013,59:34.8,State and IAP,USAID,65,UGANDA HEALTH MARKETING GROUP^,UGANDA HEALTH MARKETING GROUP,0,1721933.54,3,0
2013,59:34.8,State and IAP,State,105,CH2M Hill,CH2M HILL,0,1681895.51,8,0
2013,59:34.8,State and IAP,USAID,0,533249322^!,533249322,NULL,1678135,1,1
2013,59:34.8,State and IAP,USAID,0,645480047^!,645480047,NULL,1650000,3,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,024704892^!,24704892,NULL,1646067,1,1
2013,59:34.8,State and IAP,USAID,0,140697405^!,140697405,NULL,1641545.34,5,1
2013,59:34.8,State and IAP,USAID,0,166611132^!,166611132,NULL,1621080.31,1,1
2013,59:34.8,State and IAP,USAID,0,966446403^!,966446403,NULL,1605477,11,1
2013,59:34.8,State and IAP,USAID,66,Washington Metropolitan Authority^,Washington Metropolitan Authority,0,1603427.15,9,0
2013,59:34.8,State and IAP,USAID,0,102118296^!,102118296,NULL,1582063,2,1
2013,59:34.8,State and IAP,State,108,Boeing,BOEING,0,1514596.53,9,0
2013,59:34.8,State and IAP,USAID,0,644774499^!,644774499,NULL,1500000,2,1
2013,59:34.8,State and IAP,USAID,67,OGILVY PUBLIC RELATIONS WORLDW^,OGILVY PUBLIC RELATIONS WORLDW,0,1500000,1,0
2013,59:34.8,State and IAP,USAID,68,SIBLEY INTERNATIONAL^,SIBLEY INTERNATIONAL,0,1484470,4,0
2013,59:34.8,State and IAP,USAID,0,832162536^!,832162536,NULL,1479561.77,13,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,942134602^!,942134602,NULL,1479049.64,6,1
2013,59:34.8,State and IAP,USAID,0,808270735^!,808270735,NULL,1455910.37,4,1
2013,59:34.8,State and IAP,USAID,0,868712969^!,868712969,NULL,1452829.14,12,1
2013,59:34.8,State and IAP,USAID,0,130698921^!,130698921,NULL,1449020.12,1,1
2013,59:34.8,State and IAP,USAID,69,CH2M Hill,CH2M HILL,0,1424206,3,0
2013,59:34.8,State and IAP,USAID,0,071050090^!,71050090,NULL,1400000,5,1
2013,59:34.8,State and IAP,USAID,0,949275804^!,949275804,NULL,1377929.34,10,1
2013,59:34.8,State and IAP,USAID,70,AL NASHER TECHNICAL SERVICES EST.^,AL NASHER TECHNICAL SERVICES EST.,0,1375329,2,0
2013,59:34.8,State and IAP,State,115,Honeywell,HONEYWELL,0,1318029.68,6,0
2013,59:34.8,State and IAP,USAID,0,361150469^!,361150469,NULL,1306640.95,18,1
2013,59:34.8,State and IAP,USAID,0,565618373^!,565618373,NULL,1241973,3,1
2013,59:34.8,State and IAP,USAID,71,APL,AMERICAN PRESIDENT LINES,0,1229795.36,15,0
2013,59:34.8,State and IAP,USAID,72,CARAHSOFT TECHNOLOGY^,CARAHSOFT TECHNOLOGY,0,1224616.17,11,0
2013,59:34.8,State and IAP,USAID,0,072296507^!,72296507,NULL,1216433.2,1,1
2013,59:34.8,State and IAP,USAID,0,608717450^!,608717450,NULL,1188979,3,1
2013,59:34.8,State and IAP,USAID,0,895025864^!,895025864,NULL,1173074,3,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,093718021^!,93718021,NULL,1149862,3,1
2013,59:34.8,State and IAP,PEACE CORPS,0,123863156^!,123863156,NULL,1147623.48,2,1
2013,59:34.8,State and IAP,State,0,NULL,Unranked Vendor,0,1144886.28,9,1
2013,59:34.8,State and IAP,USAID,0,161157631^!,161157631,NULL,1127994.94,13,1
2013,59:34.8,State and IAP,State,119,Qinetiq Group,QINETIQ GROUP,0,1050634.1,1,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,088656512^!,88656512,NULL,1027950.33,2,1
2013,59:34.8,State and IAP,USAID,73,INSTITUTE OF INTERNATIONAL EDU^,INSTITUTE OF INTERNATIONAL EDU,0,1000000,6,0
2013,59:34.8,State and IAP,USAID,74,ABM^,ABM,0,998620.4,11,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,4,ABT Associates,ABT ASSOCIATES,0,990311,2,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,832953595^!,832953595,NULL,979632.17,14,1
2013,59:34.8,State and IAP,USAID,75,NATIONAL AIR CARGO^,NATIONAL AIR CARGO,0,951087,8,0
2013,59:34.8,State and IAP,USAID,76,"Cemex Haiti, S.A^","Cemex Haiti, S.A",0,948346.62,NULL,0
2013,59:34.8,State and IAP,USAID,77,DLT,DLT SOLUTIONS,0,915713.88,10,0
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,608999520^!,608999520,NULL,907350.65,13,1
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,172773736^!,172773736,NULL,905000,5,1
2013,59:34.8,State and IAP,NULL,0,962782277^!,962782277,NULL,887868,1,1
2013,59:34.8,State and IAP,State,131,United Technologies,UNITED TECH,0,875396.48,9,0
2013,59:34.8,State and IAP,USAID,78,COPPER RIVER INFORMATION TECHNOLOGY^,COPPER RIVER INFORMATION TECHNOLOGY,0,856879.31,5,0
2013,59:34.8,State and IAP,USAID,79,COMTEQ FEDERAL^,COMTEQ FEDERAL,0,839011.94,77,0
2013,59:34.8,State and IAP,PEACE CORPS,0,196681746^!,196681746,NULL,795464.2,3,1
2013,59:34.8,State and IAP,PEACE CORPS,0,095417929^!,95417929,NULL,792408.97,NULL,1
2013,59:34.8,State and IAP,PEACE CORPS,1,TOYOTA^,TOYOTA,0,756422.98,3,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,031777167^!,31777167,NULL,720461.98,6,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,5,SIBLEY INTERNATIONAL^,SIBLEY INTERNATIONAL,0,714108,2,0
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,805616997^!,805616997,NULL,703068.76,6,1
2013,59:34.8,State and IAP,State,142,MISSION ESSENTIAL PERSONNEL^,MISSION ESSENTIAL PERSONNEL,0,697305.6,2,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,094125619^!,94125619,NULL,693362,2,1
2013,59:34.8,State and IAP,USAID,80,SRA INTERNATIONAL^,SRA INTERNATIONAL,0,625340.29,2,0
2013,59:34.8,State and IAP,PEACE CORPS,2,GLOBECOMM SYSTEMS^,GLOBECOMM SYSTEMS,0,617330,2,0
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,134631675^!,134631675,NULL,617000,4,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,832258086^!,832258086,NULL,607700.46,5,1
2013,59:34.8,State and IAP,USAID,81,O.K.I. GENERAL TRADING L.L.C.^,O.K.I. GENERAL TRADING L.L.C.,0,581709.22,21,0
2013,59:34.8,State and IAP,USAID,82,EAST WEST MANAGEMENT INSTITUTE^,EAST WEST MANAGEMENT INSTITUTE,0,557438.91,2,0
2013,59:34.8,State and IAP,PEACE CORPS,0,045404634^!,45404634,NULL,545683.2,1,1
2013,59:34.8,State and IAP,USAID,83,IMMIXGROUP,IMMIXGROUP,0,527918.13,14,0
2013,59:34.8,State and IAP,USAID,84,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,520340.46,1,0
2013,59:34.8,State and IAP,USAID,85,EC AMERICA^,EC AMERICA,0,516059.3,3,0
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,1,Oracle Corporation,ORACLE,0,511632.21,3,0
2013,59:34.8,State and IAP,PEACE CORPS,0,785836151^!,785836151,NULL,502500,2,1
2013,59:34.8,State and IAP,PEACE CORPS,3,Washington Metropolitan Authority^,Washington Metropolitan Authority,0,502499.25,3,0
2013,59:34.8,State and IAP,USAID,86,ORIENT INTEGRATED DEVELOPMENT CONSULTANTS INC.^,ORIENT INTEGRATED DEVELOPMENT CONSULTANTS INC.,0,500000,3,0
2013,59:34.8,State and IAP,USAID,87,INTERNATIONAL SYSTEMS MARKETING^,INTERNATIONAL SYSTEMS MARKETING,0,492260.38,1,0
2013,59:34.8,State and IAP,USAID,88,Dell,DELL,0,483913.48,26,0
2013,59:34.8,State and IAP,PEACE CORPS,4,Hewlett-Packard,HEWLETT PACKARD,0,464882.75,2,0
2013,59:34.8,State and IAP,PEACE CORPS,0,108429143^!,108429143,NULL,462932.55,5,1
2013,59:34.8,State and IAP,USAID,89,US INVESTIGATIONS SERVICES^,US INVESTIGATIONS SERVICES,0,460617.6,3,0
2013,59:34.8,State and IAP,PEACE CORPS,0,128976656^!,128976656,NULL,443680,1,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,199433371^!,199433371,NULL,443082.42,3,1
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,012200585^!,12200585,NULL,440000,3,1
2013,59:34.8,State and IAP,PEACE CORPS,0,932489628^!,932489628,NULL,439436.1,5,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,872607668^!,872607668,NULL,433976.96,3,1
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,161584073^!,161584073,NULL,419920.8,3,1
2013,59:34.8,State and IAP,USAID,90,MULTI KHARISMA^,MULTI KHARISMA,0,416101.86,12,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,6,AT&T,AT&T,0,405000,1,0
2013,59:34.8,State and IAP,USAID,91,TOYOTA^,TOYOTA,0,403185.96,4,0
2013,59:34.8,State and IAP,USAID,92,FURNITURE BRANDS INTERNATIONAL^,FURNITURE BRANDS INTERNATIONAL,0,398998.58,12,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,149395936^!,149395936,NULL,390545.08,3,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,612399803^!,612399803,NULL,376641.97,3,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,095347159^!,95347159,NULL,372998,2,1
2013,59:34.8,State and IAP,USAID,93,General Electric,GENERAL ELECTRIC,0,357413.3,4,0
2013,59:34.8,State and IAP,PEACE CORPS,5,WORLD WIDE TECHNOLOGY^,WORLD WIDE TECHNOLOGY,0,351698.82,3,0
2013,59:34.8,State and IAP,PEACE CORPS,6,CDW^,CDW,0,345926,3,0
2013,59:34.8,State and IAP,PEACE CORPS,0,Classified Domestic Contractor^,Classified Domestic Contractor,0,325445,2,0
2013,59:34.8,State and IAP,USAID,94,MANAGEMENT CONCEPTS^,MANAGEMENT CONCEPTS,0,309931,4,0
2013,59:34.8,State and IAP,PEACE CORPS,0,602643827^!,602643827,NULL,294950,2,1
2013,59:34.8,State and IAP,PEACE CORPS,0,143147762^!,143147762,NULL,289932,1,1
2013,59:34.8,State and IAP,PEACE CORPS,0,120802814^!,120802814,NULL,285025.5,1,1
2013,59:34.8,State and IAP,USAID,0,GPC CONSOLIDATED REPORTING^,GPC CONSOLIDATED REPORTING,0,284556.3,56,0
2013,59:34.8,State and IAP,PEACE CORPS,0,077818706^!,77818706,NULL,284420.17,NULL,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,7,Washington Metropolitan Authority^,Washington Metropolitan Authority,0,270000,1,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,8,TWD,TWD & ASSOCIATES,0,256201.22,1,0
2013,59:34.8,State and IAP,PEACE CORPS,0,122598159^!,122598159,NULL,255858.79,3,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,362687423^!,362687423,NULL,252815.04,2,1
2013,59:34.8,State and IAP,PEACE CORPS,0,005269845^!,5269845,NULL,251850,NULL,1
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,9,SOFTMART^,SOFTMART,0,251399.85,2,0
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,850454720^!,850454720,NULL,250000,1,1
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,832953595^!,832953595,NULL,245717.04,2,1
2013,59:34.8,State and IAP,NULL,0,868724279^!,868724279,NULL,245454,2,1
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,608957460^!,608957460,NULL,241919.05,2,1
2013,59:34.8,State and IAP,USAID,95,RED RIVER^,RED RIVER,0,241337.39,31,0
2013,59:34.8,State and IAP,PEACE CORPS,7,NAVIGANT INTERNATIONAL^,NAVIGANT INTERNATIONAL,0,240718.12,5,0
2013,59:34.8,State and IAP,USAID,96,Elmi Olindo Contractors Private Limited Company^,Elmi Olindo Contractors Private Limited Company,0,240000,2,0
2013,59:34.8,State and IAP,USAID,97,National Rural Support Programme (NRSP)^,National Rural Support Programme (NRSP),0,236000,2,0
2013,59:34.8,State and IAP,NULL,0,074824632^!,74824632,NULL,234575.9,1,1
2013,59:34.8,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,0,034448931^!,34448931,NULL,231959.31,2,1
2013,59:34.8,State and IAP,USAID,98,GRAYBAR^,GRAYBAR,0,230806.85,8,0
2013,59:34.8,State and IAP,NULL,0,131889805^!,131889805,NULL,229953.16,1,1
2013,59:34.8,State and IAP,State,0,Foreign Utility Consolidated Reporting,FOREIGN UTILITY CONSOLIDATED REPORTING,0,226403.27,18,0
2013,59:34.8,State and IAP,MILLENNIUM CHALLENGE CORPORATION,0,125182795^!,125182795,NULL,225622.06,2,1
2013,59:34.8,State and IAP,State,169,Johns Hopkins APL,JOHNS HOPKINS UNIVERSITY,0,225230,4,0
