Fiscal_Year,Customer,SubCustomer,PlatformPortfolio,IsSiliconValley,AnnualPlatformPortfolioSubCustomerVendorRank,ContractorDisplayName,ParentID,JointVenture,SumOfobligatedAmount,SumOfnumberOfActions,WarningFlag
2013,Other Agencies,Treasury,Electronics and Communications,1,958,Symantec^,Symantec,0,5600,2,0
2013,Other Agencies,Commerce,Electronics and Communications,1,1145,CISCO SYSTEMS^,CISCO SYSTEMS,0,5292,1,0
2013,Other Agencies,MERIT SYSTEMS PROTECTION BOARD,Electronics and Communications,1,19,Hewlett-Packard,HEWLETT PACKARD,0,5236,1,0
2013,Other Agencies,NATIONAL TRANSPORTATION SAFETY BOARD,Facilities and Construction,1,14,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,5004,1,0
2013,Other Agencies,FEDERAL TRADE COMMISSION,Electronics and Communications,1,103,VMWARE^,VMWARE,0,4800,1,0
2013,Other Agencies,Agriculture,Electronics and Communications,1,1231,GOOGLE^,GOOGLE,0,4788,1,0
2013,Other Agencies,NATIONAL ENDOWMENT FOR THE HUMANITIES,Electronics and Communications,1,19,APPLE COMPUTER^,APPLE COMPUTER,0,4370,1,0
2013,Other Agencies,Justice,Facilities and Construction,1,3353,SYNNEX^,SYNNEX,0,4310.4,1,0
2013,Other Agencies,Labor,Electronics and Communications,1,461,Symantec^,Symantec,0,4225,3,0
2013,Other Agencies,Education,Electronics and Communications,1,180,APPLE COMPUTER^,APPLE COMPUTER,0,3839.68,1,0
2013,Other Agencies,Agriculture,Electronics and Communications,1,1324,CISCO SYSTEMS^,CISCO SYSTEMS,0,3768,1,0
2013,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Other R&D and Knowledge Based,1,890,Symantec^,Symantec,0,3621.2,1,0
2013,Other Agencies,Archives,Electronics and Communications,1,139,Symantec^,Symantec,0,3395,1,0
2013,Other Agencies,Exec Office,Electronics and Communications,1,121,SYNNEX^,SYNNEX,0,3268,1,0
2013,Other Agencies,SMITHSONIAN INSTITUTION,Other R&D and Knowledge Based,1,345,Oracle Corporation,ORACLE,0,3250,1,0
2013,Other Agencies,MERIT SYSTEMS PROTECTION BOARD,Electronics and Communications,1,25,Oracle Corporation,ORACLE,0,3215.88,1,0
2013,Other Agencies,Interior,Electronics and Communications,1,1870,GOOGLE^,GOOGLE,0,3192,1,0
2013,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Electronics and Communications,1,277,Hewlett-Packard,HEWLETT PACKARD,0,2984.27,2,0
2013,Other Agencies,Treasury,Other R&D and Knowledge Based,1,1256,Oracle Corporation,ORACLE,0,2880,1,0
2013,Other Agencies,Justice,Electronics and Communications,1,2229,CISCO SYSTEMS^,CISCO SYSTEMS,0,2808,1,0
2013,Other Agencies,Justice,Electronics and Communications,1,2267,AMD^,AMD,0,2250,1,0
2013,Other Agencies,Justice,Other R&D and Knowledge Based,1,2081,YAHOO!^,YAHOO!,0,2212.02,9,0
2013,Other Agencies,VA,Aircraft and Drones,1,53,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,1774.13,1,0
2013,Other Agencies,NATIONAL SCIENCE FOUNDATION,Facilities and Construction,1,38,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,1620,1,0
2013,Other Agencies,EPA,Electronics and Communications,1,509,VMWARE^,VMWARE,0,1438,1,0
2013,Other Agencies,EPA,Facilities and Construction,1,744,Hewlett-Packard,HEWLETT PACKARD,0,1252.44,2,0
2013,Other Agencies,Interior,Facilities and Construction,1,6119,APPLE COMPUTER^,APPLE COMPUTER,0,910.75,1,0
2013,Other Agencies,Interior,Facilities and Construction,1,6133,SYNNEX^,SYNNEX,0,821.08,5,0
2013,Other Agencies,All other Customers,Other R&D and Knowledge Based,1,582,Symantec^,Symantec,0,499,1,0
2013,Other Agencies,Justice,Electronics and Communications,1,2435,YAHOO!^,YAHOO!,0,218.36,3,0
2013,Other Agencies,Justice,Other R&D and Knowledge Based,1,2334,GOOGLE^,GOOGLE,0,200,1,0
2013,Other Agencies,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,Electronics and Communications,1,52,YAHOO!^,YAHOO!,0,40,1,0
2013,Other Agencies,Justice,Facilities and Construction,1,4107,GOOGLE^,GOOGLE,0,25,1,0
2013,Other Agencies,Commerce,Facilities and Construction,1,2005,Oracle Corporation,ORACLE,0,0,1,0
2013,Other Agencies,EPA,Other Products,1,93,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,0,NULL,0
2013,Other Agencies,Interior,Other Products,1,996,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,0,1,0
2013,Other Agencies,VA,Other Products,1,6124,BRISTOL MYERS SQUIBB & GILEAD SCIENCES^*,BRISTOL MYERS SQUIBB & GILEAD SCIENCES,1,0,NULL,0
2013,Other Agencies,VA,Other Products,1,6124,GILEAD SCIENCES^,GILEAD SCIENCES,0,0,NULL,0
2013,Other Agencies,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,Electronics and Communications,1,27,Oracle Corporation,ORACLE,0,0,1,0
2013,Other Agencies,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,Electronics and Communications,1,27,VMWARE^,VMWARE,0,0,1,0
2013,Other Agencies,Treasury,Electronics and Communications,1,1166,APPLE COMPUTER^,APPLE COMPUTER,0,0,1,0
2013,Other Agencies,Transportation,Electronics and Communications,1,690,APPLE COMPUTER^,APPLE COMPUTER,0,0,2,0
2013,Other Agencies,Transportation,Electronics and Communications,1,690,CISCO SYSTEMS^,CISCO SYSTEMS,0,0,1,0
2013,Other Agencies,Transportation,Electronics and Communications,1,690,JUNIPER NETWORKS^,JUNIPER NETWORKS,0,0,2,0
2013,Other Agencies,SECURITIES AND EXCHANGE COMMISSION,Electronics and Communications,1,184,APPLE COMPUTER^,APPLE COMPUTER,0,0,5,0
2013,Other Agencies,SECURITIES AND EXCHANGE COMMISSION,Electronics and Communications,1,184,Oracle Corporation,ORACLE,0,0,3,0
2013,Other Agencies,SMALL BUSINESS ADMINISTRATION,Electronics and Communications,1,170,Oracle Corporation,ORACLE,0,0,1,0
2013,Other Agencies,Comptroller,Other R&D and Knowledge Based,1,85,Hewlett-Packard,HEWLETT PACKARD,0,0,NULL,0
2013,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Other R&D and Knowledge Based,1,219,Hewlett-Packard,HEWLETT PACKARD,0,0,NULL,0
2013,Other Agencies,Commerce,Other R&D and Knowledge Based,1,1295,GOOGLE^,GOOGLE,0,0,1,0
2013,Other Agencies,Justice,Other Services,1,1822,AMD^,AMD,0,0,1,0
2013,Other Agencies,Commerce,Electronics and Communications,1,1326,GOOGLE^,GOOGLE,0,0,2,0
2013,Other Agencies,Commerce,Electronics and Communications,1,1326,JUNIPER NETWORKS^,JUNIPER NETWORKS,0,0,1,0
2013,Other Agencies,Commerce,Electronics and Communications,1,1326,Symantec^,Symantec,0,0,1,0
2013,Other Agencies,Commerce,Electronics and Communications,1,1326,VMWARE^,VMWARE,0,0,1,0
2013,Other Agencies,Interior,Other R&D and Knowledge Based,1,3592,Oracle Corporation,ORACLE,0,-0.01,1,0
2013,Other Agencies,COMMODITY FUTURES TRADING COMMISSION,Other R&D and Knowledge Based,1,59,Hewlett-Packard,HEWLETT PACKARD,0,-35.78,1,0
2013,Other Agencies,NUCLEAR REGULATORY COMMISSION,Electronics and Communications,1,219,Oracle Corporation,ORACLE,0,-36,1,0
2013,Other Agencies,Archives,Facilities and Construction,1,215,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,-630.28,4,0
2013,Other Agencies,Commerce,Electronics and Communications,1,1549,APPLE COMPUTER^,APPLE COMPUTER,0,-1582.03,3,0
2013,Other Agencies,Treasury,Electronics and Communications,1,1303,CISCO SYSTEMS^,CISCO SYSTEMS,0,-3765.68,2,0
2013,Other Agencies,Transportation,Electronics and Communications,1,842,Hewlett-Packard,HEWLETT PACKARD,0,-4934.07,3,0
2013,Other Agencies,Treasury,Other R&D and Knowledge Based,1,1885,INTUIT^,INTUIT,0,-7686,1,0
2013,Other Agencies,EPA,Electronics and Communications,1,608,Oracle Corporation,ORACLE,0,-10066.19,4,0
2013,Other Agencies,NULL,Facilities and Construction,1,442,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,-12165.3604,2,0
2013,Other Agencies,EPA,Other Services,1,170,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,-17537.67,3,0
2013,Other Agencies,Treasury,Facilities and Construction,1,1416,Hewlett-Packard,HEWLETT PACKARD,0,-22026.07,1,0
2013,Other Agencies,Labor,Other Services,1,75,Hewlett-Packard,HEWLETT PACKARD,0,-32342.15,3,0
2013,Other Agencies,Interior,Electronics and Communications,1,2333,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,-51595.36,2,0
2013,Other Agencies,Interior,Electronics and Communications,1,2336,Oracle Corporation,ORACLE,0,-80304.01,6,0
2013,Other Agencies,Commerce,Other Services,1,444,Hewlett-Packard,HEWLETT PACKARD,0,-115005.98,8,0
2013,Other Agencies,All other Customers,Electronics and Communications,1,492,Oracle Corporation,ORACLE,0,-590151,1,0
2013,State and IAP,State,Other R&D and Knowledge Based,1,62,Hewlett-Packard,HEWLETT PACKARD,0,5103633.4,32,0
2013,State and IAP,USAID,Electronics and Communications,1,34,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,520340.46,1,0
2013,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,Electronics and Communications,1,3,Oracle Corporation,ORACLE,0,511632.21,3,0
2013,State and IAP,PEACE CORPS,Other R&D and Knowledge Based,1,4,Hewlett-Packard,HEWLETT PACKARD,0,464882.75,2,0
2013,State and IAP,State,Facilities and Construction,1,286,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,289999.99,2,0
2013,State and IAP,State,Electronics and Communications,1,251,SYNNEX^,SYNNEX,0,204174.79,19,0
2013,State and IAP,State,Electronics and Communications,1,344,Hewlett-Packard,HEWLETT PACKARD,0,109519.78,37,0
2013,State and IAP,USAID,Electronics and Communications,1,82,APPLE COMPUTER^,APPLE COMPUTER,0,93206.46,11,0
2013,State and IAP,State,Electronics and Communications,1,566,APPLE COMPUTER^,APPLE COMPUTER,0,42363.1,16,0
2013,State and IAP,State,Facilities and Construction,1,771,SYNNEX^,SYNNEX,0,36357.77,4,0
2013,State and IAP,State,Electronics and Communications,1,626,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,34590.33,1,0
2013,State and IAP,State,Electronics and Communications,1,635,Symantec^,Symantec,0,33656,2,0
2013,State and IAP,State,Other R&D and Knowledge Based,1,502,GOOGLE^,GOOGLE,0,30000,1,0
2013,State and IAP,State,Facilities and Construction,1,862,Hewlett-Packard,HEWLETT PACKARD,0,29314.35,7,0
2013,State and IAP,USAID,Electronics and Communications,1,149,Symantec^,Symantec,0,25519,3,0
2013,State and IAP,State,Facilities and Construction,1,924,APPLE COMPUTER^,APPLE COMPUTER,0,25317,3,0
2013,State and IAP,State,Facilities and Construction,1,1008,FACEBOOK^,FACEBOOK,0,20600,2,0
2013,State and IAP,USAID,Electronics and Communications,1,159,Hewlett-Packard,HEWLETT PACKARD,0,19891.41,5,0
2013,State and IAP,State,Electronics and Communications,1,790,CISCO SYSTEMS^,CISCO SYSTEMS,0,17908.6,1,0
2013,State and IAP,State,Other Products,1,324,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,12364.73,1,0
2013,State and IAP,State,Other Products,1,350,APPLE COMPUTER^,APPLE COMPUTER,0,10636.87,1,0
2013,State and IAP,State,Other R&D and Knowledge Based,1,700,FACEBOOK^,FACEBOOK,0,10000,1,0
2013,State and IAP,USAID,Other Products,1,56,VMWARE^,VMWARE,0,4151,1,0
2013,State and IAP,State,Electronics and Communications,1,1225,GOOGLE^,GOOGLE,0,3850,1,0
2013,State and IAP,State,Electronics and Communications,1,1427,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,0,2,0
2013,State and IAP,MILLENNIUM CHALLENGE CORPORATION,Other R&D and Knowledge Based,1,78,Hewlett-Packard,HEWLETT PACKARD,0,0,5,0
2013,State and IAP,State,Other R&D and Knowledge Based,1,920,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,0,1,0
2013,State and IAP,USAID,Other R&D and Knowledge Based,1,537,APPLE COMPUTER^,APPLE COMPUTER,0,0,1,0
2013,State and IAP,USAID,Other R&D and Knowledge Based,1,537,Hewlett-Packard,HEWLETT PACKARD,0,0,NULL,0
2013,State and IAP,PEACE CORPS,Other Services,1,16,INTEL^,INTEL,0,0,1,0
2013,State and IAP,USAID,Facilities and Construction,1,340,Hewlett-Packard,HEWLETT PACKARD,0,-596.31,1,0
2013,State and IAP,State,Electronics and Communications,1,1557,Oracle Corporation,ORACLE,0,-3082.65,1,0
2013,State and IAP,State,Other Services,1,386,Hewlett-Packard,HEWLETT PACKARD,0,-5173.44,1,0
2013,State and IAP,State,Other R&D and Knowledge Based,1,1398,Oracle Corporation,ORACLE,0,-12065.18,1,0
2013,State and IAP,USAID,Facilities and Construction,1,371,APPLE COMPUTER^,APPLE COMPUTER,0,-16063.4,1,0
2013,State and IAP,State,Other Products,1,766,Hewlett-Packard,HEWLETT PACKARD,0,-21309.37,2,0
2014,Defense,Navy,Electronics and Communications,1,1,HEWLETT PACKARD^,HEWLETT PACKARD,0,1374744694,19357,0
2014,Defense,Air Force,Electronics and Communications,1,11,HEWLETT PACKARD^,HEWLETT PACKARD,0,135277958.7,3188,0
2014,Defense,Other DoD,Electronics and Communications,1,10,HEWLETT PACKARD^,HEWLETT PACKARD,0,133130144.3,170,0
2014,Defense,Other DoD,Electronics and Communications,1,16,CISCO SYSTEMS^,CISCO SYSTEMS,0,96977100,5,0
2014,Defense,Army,Electronics and Communications,1,22,HEWLETT PACKARD^,HEWLETT PACKARD,0,95645371.54,723,0
2014,Defense,Other DoD,Electronics and Communications,1,65,ORACLE^,ORACLE,0,23535383.91,23,0
2014,Defense,Army,Facilities and Construction,1,440,HEWLETT PACKARD^,HEWLETT PACKARD,0,10779678.71,51,0
2014,Defense,Navy,Electronics and Communications,1,128,ORACLE^,ORACLE,0,10299671.66,17,0
2014,Defense,Navy,Facilities and Construction,1,224,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,9372216.128,121,0
2014,Defense,DLA,Other Products,1,159,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,8650789,3,1
2014,Defense,Army,Other R&D and Knowledge Based,1,227,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,7624378,9,0
2014,Defense,Other DoD,Other R&D and Knowledge Based,1,100,HEWLETT PACKARD^,HEWLETT PACKARD,0,6682844.027,28,0
2014,Defense,Air Force,Electronics and Communications,1,147,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,5381548.35,59,0
2014,Defense,DLA,Other R&D and Knowledge Based,1,20,ORACLE^,ORACLE,0,4478727.938,6,0
2014,Defense,Army,Facilities and Construction,1,903,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,4409950.209,82,0
2014,Defense,DLA,Electronics and Communications,1,89,HEWLETT PACKARD^,HEWLETT PACKARD,0,3758085.031,9,0
2014,Defense,DLA,Ships & Submarines,1,38,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,3718361.123,33,0
2014,Defense,Navy,Other R&D and Knowledge Based,1,361,ORACLE^,ORACLE,0,3581288.244,17,0
2014,Defense,DLA,Other R&D and Knowledge Based,1,30,HEWLETT PACKARD^,HEWLETT PACKARD,0,3565805.985,16,0
2014,Defense,Army,Other R&D and Knowledge Based,1,500,HEWLETT PACKARD^,HEWLETT PACKARD,0,2753208.84,6,0
2014,Defense,Air Force,Facilities and Construction,1,407,HEWLETT PACKARD^,HEWLETT PACKARD,0,2591980.898,201,0
2014,Defense,Navy,Electronics and Communications,1,374,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,2325232.46,5,0
2014,Defense,Army,Other R&D and Knowledge Based,1,582,ORACLE^,ORACLE,0,2157407.91,5,0
2014,Defense,Navy,Electronics and Communications,1,411,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,2010743.359,106,0
2014,Defense,Air Force,Facilities and Construction,1,593,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,1497194.612,39,0
2014,Defense,Air Force,Missile and Space Systems,1,69,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,1307692,13,0
2014,Defense,Army,Facilities and Construction,1,1945,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,1204038.234,13,1
2014,Defense,Air Force,Electronics and Communications,1,405,SYNNEX^,SYNNEX,0,1128412.451,79,0
2014,Defense,Army,Other Products,1,206,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,1120347.688,6,1
2014,Defense,Navy,Electronics and Communications,1,570,SYNNEX^,SYNNEX,0,1091882.04,36,0
2014,Defense,Air Force,Facilities and Construction,1,711,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,1091119,14,1
2014,Defense,Navy,Ships & Submarines,1,276,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,1023694.82,46,0
2014,Defense,Other DoD,Electronics and Communications,1,444,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,840177,1,0
2014,Defense,DLA,Aircraft and Drones,1,505,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,791814.375,4,0
2014,Defense,Army,Missile and Space Systems,1,102,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,791556.416,18,0
2014,Defense,Navy,Other Services,1,282,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,747392.3813,14,0
2014,Defense,Navy,Other R&D and Knowledge Based,1,923,HEWLETT PACKARD^,HEWLETT PACKARD,0,717511.8324,6,0
2014,Defense,Other DoD,Other R&D and Knowledge Based,1,467,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,549139,5,0
2014,Defense,Army,Other Products,1,348,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,491970.5719,18,0
2014,Defense,DLA,Missile and Space Systems,1,11,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,442000.3438,1,0
2014,Defense,Other DoD,Electronics and Communications,1,558,VMWARE^,VMWARE,0,409366,1,0
2014,Defense,Navy,Other R&D and Knowledge Based,1,1187,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,402405,1,1
2014,Defense,Navy,Aircraft and Drones,1,231,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,398023.1407,5,0
2014,Defense,Army,Electronics and Communications,1,859,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,368744.7923,19,0
2014,Defense,Navy,Facilities and Construction,1,1567,SYNNEX^,SYNNEX,0,360604.7206,23,0
2014,Defense,Army,Electronics and Communications,1,910,SYNNEX^,SYNNEX,0,327121.5995,33,0
2014,Defense,Other DoD,Electronics and Communications,1,641,SYNNEX^,SYNNEX,0,273252.0194,11,0
2014,Defense,Army,Other Services,1,553,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,256680,1,1
2014,Defense,Army,Electronics and Communications,1,1122,INTUIT^,INTUIT,0,215544,1,0
2014,Defense,Navy,Other R&D and Knowledge Based,1,1597,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,157573,10,0
2014,Defense,DLA,Electronics and Communications,1,829,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,143354.682,15,0
2014,Defense,DLA,Facilities and Construction,1,803,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,131197.8676,8,0
2014,Defense,Army,Aircraft and Drones,1,234,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,128547.4008,14,0
2014,Defense,Navy,Facilities and Construction,1,2366,HEWLETT PACKARD^,HEWLETT PACKARD,0,123112.8877,7,0
2014,Defense,Air Force,Electronics and Communications,1,1296,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,111783,3,1
2014,Defense,Navy,Electronics and Communications,1,2150,APPLE COMPUTER^,APPLE COMPUTER,0,82217.3,10,0
2014,Defense,Air Force,Electronics and Communications,1,1481,APPLE COMPUTER^,APPLE COMPUTER,0,77900.9,3,0
2014,Defense,DLA,Electronics and Communications,1,1101,SYNNEX^,SYNNEX,0,76989.8799,4,0
2014,Defense,Air Force,Other R&D and Knowledge Based,1,1086,ORACLE^,ORACLE,0,76444.5,2,0
2014,Defense,Other DoD,Electronics and Communications,1,950,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,68079.84,3,0
2014,Defense,Army,Electronics and Communications,1,2090,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,62150,3,1
2014,Defense,Navy,Other Products,1,949,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,57055,1,1
2014,Defense,Navy,Other Products,1,1002,APPLE COMPUTER^,APPLE COMPUTER,0,52658,2,0
2014,Defense,Navy,Weapons and Ammunition,1,286,SYNNEX^,SYNNEX,0,52264.0986,2,0
2014,Defense,Army,Other Services,1,1253,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,51001.8008,2,0
2014,Defense,Navy,Facilities and Construction,1,3339,KLA TENCOR^,KLA TENCOR,0,50450,1,0
2014,Defense,Navy,Electronics and Communications,1,2672,INTEL^,INTEL,0,49628.8,2,0
2014,Defense,Air Force,Other R&D and Knowledge Based,1,1202,SYNNEX^,SYNNEX,0,48375.0618,4,0
2014,Defense,Air Force,Other Products,1,472,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,42772.9805,2,0
2014,Defense,Air Force,Facilities and Construction,1,3181,SYNNEX^,SYNNEX,0,39955.4004,5,0
2014,Defense,Navy,Electronics and Communications,1,3123,SALESFORCE COM^,SALESFORCE COM,0,31200,1,0
2014,Defense,Air Force,Electronics and Communications,1,2056,ORACLE^,ORACLE,0,29456.18,5,0
2014,Defense,Navy,Missile and Space Systems,1,184,HEWLETT PACKARD^,HEWLETT PACKARD,0,24348.42,1,0
2014,Defense,MilitaryHealth,Electronics and Communications,1,79,SYNNEX^,SYNNEX,0,22879.3496,1,0
2014,Defense,MilitaryHealth,Electronics and Communications,1,80,HEWLETT PACKARD^,HEWLETT PACKARD,0,21288.16,6,0
2014,Defense,Navy,Other R&D and Knowledge Based,1,2654,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,19364.92,3,0
2014,Defense,Army,Weapons and Ammunition,1,445,HEWLETT PACKARD^,HEWLETT PACKARD,0,19207.0795,2,0
2014,Defense,Air Force,Missile and Space Systems,1,335,HEWLETT PACKARD^,HEWLETT PACKARD,0,17890,2,0
2014,Defense,Air Force,Facilities and Construction,1,4325,SUNPOWER^,SUNPOWER,0,16100,1,0
2014,Defense,Navy,Facilities and Construction,1,4976,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,15853,5,1
2014,Defense,Navy,Other Products,1,1879,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,15367.5597,4,0
2014,Defense,Air Force,Facilities and Construction,1,4522,APPLE COMPUTER^,APPLE COMPUTER,0,13777.0996,3,0
2014,Defense,Navy,Weapons and Ammunition,1,428,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,11713.9102,3,0
2014,Defense,Army,Electronics and Communications,1,3764,APPLE COMPUTER^,APPLE COMPUTER,0,11501,1,0
2014,Defense,Other DoD,Facilities and Construction,1,758,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,9409.9199,1,0
2014,Defense,Air Force,Land Vehicles,1,386,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,9351,1,0
2014,Defense,Navy,Ships & Submarines,1,1970,CISCO SYSTEMS^,CISCO SYSTEMS,0,8000,2,0
2014,Defense,Navy,Missile and Space Systems,1,259,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,7881,1,0
2014,Defense,Army,Facilities and Construction,1,12148,SYNNEX^,SYNNEX,0,7850,3,0
2014,Defense,Navy,Ships & Submarines,1,2187,SYNNEX^,SYNNEX,0,4775.02,2,0
2014,Defense,Army,Electronics and Communications,1,4749,CISCO SYSTEMS^,CISCO SYSTEMS,0,3840,3,0
2014,Defense,Air Force,Other Products,1,1356,HEWLETT PACKARD^,HEWLETT PACKARD,0,3120,1,0
2014,Defense,Other DoD,Weapons and Ammunition,1,32,HEWLETT PACKARD^,HEWLETT PACKARD,0,2509.2,2,0
2014,Defense,Air Force,Other Services,1,1604,SYNNEX^,SYNNEX,0,2460.5601,2,0
2014,Defense,Navy,Other R&D and Knowledge Based,1,3986,VMWARE^,VMWARE,0,1995,1,0
2014,Defense,Navy,Other Products,1,3410,SYNNEX^,SYNNEX,0,0,1,0
2014,Defense,Army,Electronics and Communications,1,5079,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,0,2,0
2014,Defense,Army,Electronics and Communications,1,5079,Symantec^,Symantec,0,0,2,0
2014,Defense,Air Force,Electronics and Communications,1,3443,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,0,1,0
2014,Defense,Navy,Electronics and Communications,1,6253,CISCO SYSTEMS^,CISCO SYSTEMS,0,-0.04,2,0
2014,Defense,Army,Other Products,1,4359,HEWLETT PACKARD^,HEWLETT PACKARD,0,-126,1,0
2014,Defense,Other DoD,Other R&D and Knowledge Based,1,1585,ORACLE^,ORACLE,0,-10879.21,1,0
2014,Defense,Other DoD,Electronics and Communications,1,2198,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,-19528.8,1,0
2014,Defense,Air Force,Electronics and Communications,1,3798,CISCO SYSTEMS^,CISCO SYSTEMS,0,-22856.4,1,0
2014,Defense,Army,Electronics and Communications,1,5819,ORACLE^,ORACLE,0,-106343.55,16,0
2014,Defense,Air Force,Other R&D and Knowledge Based,1,2293,HEWLETT PACKARD^,HEWLETT PACKARD,0,-221651.5228,6,0
2014,DHS,OPO,Electronics and Communications,1,2,HEWLETT PACKARD^,HEWLETT PACKARD,0,89145445.6,68,0
2014,DHS,Other DHS,Electronics and Communications,1,7,HEWLETT PACKARD^,HEWLETT PACKARD,0,19659130.52,11,0
2014,DHS,CBP,Facilities and Construction,1,18,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,3618262.89,7,0
2014,DHS,OPO,Other R&D and Knowledge Based,1,65,HEWLETT PACKARD^,HEWLETT PACKARD,0,2299234.96,5,0
2014,DHS,CBP,Facilities and Construction,1,22,VARIAN MEDICAL SYSTEMS^!,VARIAN MEDICAL SYSTEMS,0,2087622.57,2,1
2014,DHS,ICE,Electronics and Communications,1,40,HEWLETT PACKARD^,HEWLETT PACKARD,0,2033055.54,11,0
2014,DHS,OPO,Other R&D and Knowledge Based,1,75,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,1901229,5,0
2014,DHS,CBP,Electronics and Communications,1,72,ORACLE^,ORACLE,0,1244613.26,4,0
2014,DHS,TSA,Other Services,1,7,HEWLETT PACKARD^,HEWLETT PACKARD,0,1051798.63,3,0
2014,DHS,ICE,Other R&D and Knowledge Based,1,33,HEWLETT PACKARD^,HEWLETT PACKARD,0,971523.48,3,0
2014,DHS,COAST GUARD,Electronics and Communications,1,89,ORACLE^,ORACLE,0,561600.41,6,0
2014,DHS,CBP,Other R&D and Knowledge Based,1,94,HEWLETT PACKARD^,HEWLETT PACKARD,0,261542.4,2,0
