"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2000-09-30,"Cost Plus Fixed Fee","Launchers & Munitions","Air Force","08:22.5",133692455,24,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.182016865670683,0.181548689570885,8.1261068983291
2000-09-30,"Cost Plus Fixed Fee","Other","Air Force","08:22.5",16040169,30,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0218380407945089,0.0217818699076589,7.20520893972001
2000-09-30,"Not Reported","PAMS","Air Force","08:22.5",95936214,430,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.130613271905224,0.130277313959804,7.98198257559171
2000-09-30,"Time and Materials","PAMS","Air Force","08:22.5",669592828,2008,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.911623530498626,0.909278690928843,8.82581079328762
2000-09-30,"Cost Plus Award Fee","R&D","Air Force","08:22.5",4012583477,698,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,5.46296997631999,5.44891835551331,9.60342408048417
2000-09-30,"Fixed Price Incentive","Electronics & Communications","Air Force","08:22.5",52746493,79,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0718122150646468,0.0716275027159153,7.72219358963078
2000-09-30,"Firm Fixed Price","Engines & Power Plants","Air Force","08:22.5",1487311236,1771,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,2.02491404210888,2.01970564367192,9.17240185886068
2000-09-30,"Fixed Price Incentive","Engines & Power Plants","Air Force","08:22.5",13400000,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0182435575738896,0.0181966322650733,7.12710479836481
2000-09-30,"Cost No Fee","ERS","Air Force","08:22.5",1e+06,1,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00136145952043953,0.00135795763172189,6
2000-09-30,"Fixed Price with Economic Price Adjustment","ERS","Air Force","08:22.5",1156343,3,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0015743141862436,0.00157026480173819,6.06308667570393
2000-09-30,"Firm Fixed Price","ICT","Air Force","08:22.5",559487208,1424,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.761719185895729,0.759759923954373,8.74779016135852
2000-09-30,"Cost Plus Award Fee","Launchers & Munitions","Air Force","08:22.5",10371930,5,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0141209628438323,0.0140846414991852,7.01585957706026
2000-09-30,"Cost No Fee","Other","Air Force","08:22.5",793967802,1233,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,1.08095502295534,1.07817463606735,8.8998028907177
2000-09-30,"Fixed Price with Economic Price Adjustment","Other","Air Force","08:22.5",9932168,46,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0135222446822048,0.0134874633351439,6.99704405692118
2000-09-30,"Combination (two or more)","PAMS","Air Force","08:22.5",6245785,9,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00850338345086838,0.00848151140684411,6.79558703033915
2000-09-30,"Firm Fixed Price","PAMS","Air Force","08:22.5",2385840993,5895,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,3.24822593417474,3.23987098451928,9.37764149626484
2000-09-30,"Fixed Price Incentive","PAMS","Air Force","08:22.5",15365267,75,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0209191890412453,0.0208653815860945,7.18654011132973
2000-09-30,"Cost Plus Incentive","R&D","Air Force","08:22.5",226653775,38,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.308579939817308,0.307786223519826,8.35536295678547
2000-09-30,"Firm Fixed Price","Ships","Air Force","08:22.5",6253406,29,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00851375913387365,0.00849186040195546,6.79611662599966
2000-09-30,"Cost Plus Incentive","FRS&C","Air Force","08:22.5",1768248,2,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00240739807409815,0.00240120586637697,6.24754317554032
2000-09-30,"Firm Fixed Price","FRS&C","Air Force","08:22.5",2402154006,12985,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,3.27043544103065,3.26202336501901,9.380600847285
2000-09-30,"Firm Fixed Price","Fuels","Air Force","08:22.5",25125545,197,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0342074124464817,0.0341194255839218,7.40011549084349
2000-09-30,"Fixed Price Incentive","ICT","Air Force","08:22.5",14480043,10,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0197139923987237,0.0196632848995111,7.16076985154587
2000-09-30,"Not Reported","ICT","Air Force","08:22.5",533419210,1584,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.726228661839831,0.724360687126562,8.72706865186149
2000-09-30,"Firm Fixed Price","Other","Air Force","08:22.5",634283825,2533,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.863551752207048,0.861330560836502,8.80228363650733
2000-09-30,"Labor Hours","PAMS","Air Force","08:22.5",34916775,128,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0475377757467948,0.0474155010863661,7.54303412436963
2000-09-30,"Firm Fixed Price","R&D","Air Force","08:22.5",1293392811,876,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,1.76090195620399,1.75637263851168,9.1117304427007
2000-09-30,"Firm Fixed Price","Launchers & Munitions","Air Force","08:22.5",220965669,357,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.300835813750339,0.300062016567083,8.3443248034496
2000-09-30,"Firm Fixed Price","MED","Air Force","08:22.5",14705666,140,"Air Force","Air Force","Air Force",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0200211689801038,0.0199696713742531,7.16748469790635
2000-09-30,"Cost Plus Award Fee","Missiles & Space","Air Force","08:22.5",27325889,67,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0372030917335237,0.0371073995111353,7.43657429986288
2000-09-30,"Cost Plus Fixed Fee","Missiles & Space","Air Force","08:22.5",10637633,30,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0144827067227917,0.0144454549158066,7.02684500301556
2000-09-30,"Cost Plus Award Fee","Other","Air Force","08:22.5",36525794,29,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0497283899829129,0.0496004807170016,7.56259966542962
2000-09-30,"Fixed Price Redetermination","PAMS","Air Force","08:22.5",24073995,19,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0327757696877635,0.0326914652362846,7.38154816599119
2000-09-30,"Cost Plus Fixed Fee","R&D","Air Force","08:22.5",1267123698,3695,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,1.72513762221664,1.72070029603476,9.10281901325484
2000-09-30,"Fixed Price Redetermination","R&D","Air Force","08:22.5",3719686,1,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00506420191774562,0.00505117599130907,6.57050628014454
2000-09-30,"Not Reported","Ships","Air Force","08:22.5",257438,2,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000350491416022911,0.00034958989679522,5.41067265279466
2000-09-30,"Firm Fixed Price","Clothing & Subsistence","Air Force","08:22.5",33835596,201,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0460657943039455,0.0459473058120587,7.52937383080416
2000-09-30,"Not Reported","Clothing & Subsistence","Air Force","08:22.5",13029565,180,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0177392253164356,0.0176935972297664,7.1149299167676
2000-09-30,"Fixed Price Redetermination","ERS","Air Force","08:22.5",22076388,13,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0300561086195169,0.0299787995654536,7.34392801833299
2000-09-30,"Cost Sharing","FRS&C","Air Force","08:22.5",367357,3,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000500141685050103,0.000498855241716458,5.56508831975521
2000-09-30,"Fixed Price Incentive","FRS&C","Air Force","08:22.5",145134541,59,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.197594802589071,0.197086557577404,8.16177078377127
2000-09-30,"Not Reported","FRS&C","Air Force","08:22.5",34328738,155,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0467371871747741,0.0466169717544813,7.53565783809775
2000-09-30,"Time and Materials","Launchers & Munitions","Air Force","08:22.5",3671832,21,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00499905063385451,0.00498619228680065,6.56488280239248
2000-09-30,"Labor Hours","MED","Air Force","08:22.5",521501,4,"Air Force","Air Force","Air Force",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000710002501368733,0.000708176262900597,5.7172551455412
2000-09-30,"Time and Materials","Missiles & Space","Air Force","08:22.5",17160506,5,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0233633342692596,0.0233032400869093,7.23453008944322
2000-09-30,"Cost Plus Incentive","Other","Air Force","08:22.5",22103991,6,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0300936889866596,0.030016283269962,7.34447069507842
2000-09-30,"Fixed Price Award Fee","Other","Air Force","08:22.5",15092216,4,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0205474411577297,0.0204945898967952,7.17875301220195
2000-09-30,"Fixed Price Redetermination","Other","Air Force","08:22.5",1992897,4,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00271324859390537,0.00270626969038566,6.29948485339814
2000-09-30,"Cost Plus Award Fee","PAMS","Air Force","08:22.5",1473817397,636,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,2.00654272653505,2.00138158202064,9.16844367864661
2000-09-30,"Cost Plus Incentive","PAMS","Air Force","08:22.5",54592078,47,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0743249043336772,0.0741337289516567,7.73712962566257
2000-09-30,"Other (none of the above)","PAMS","Air Force","08:22.5",0,1,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","3","Other","Other","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0,0,0
